candidate,office,district,party,county,precinct,total votes 
Jeff Becker,US Senate,,CON,Kanawha,Precinct 321,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 321,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 321,319
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 321,170
Phil Hudok,US House,2,CON,Kanawha,Precinct 321,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 321,187
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 321,295
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 321,179
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 321,277
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 321,29
,Registered Voters ,,,Kanawha,Precinct 326,950
,Ballots Cast ,,,Kanawha,Precinct 326,489
,Straight Party Ticket ,,REP,Kanawha,Precinct 326,63
,Straight Party Ticket ,,DEM,Kanawha,Precinct 326,59
,Straight Party Ticket ,,CON,Kanawha,Precinct 326,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 326,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 326,204
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 326,255
Jeff Becker,US Senate,,CON,Kanawha,Precinct 326,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 326,21
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 326,313
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 326,149
Phil Hudok,US House,2,CON,Kanawha,Precinct 326,12
Bob Ore,State Senate,8,REP,Kanawha,Precinct 326,172
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 326,289
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 326,179
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 326,252
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 326,27
,Registered Voters ,,,Kanawha,Precinct 329,885
,Ballots Cast ,,,Kanawha,Precinct 329,450
,Straight Party Ticket ,,REP,Kanawha,Precinct 329,67
,Straight Party Ticket ,,DEM,Kanawha,Precinct 329,57
,Straight Party Ticket ,,CON,Kanawha,Precinct 329,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 329,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 329,199
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 329,241
Jeff Becker,US Senate,,CON,Kanawha,Precinct 329,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 329,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 329,319
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 329,111
Phil Hudok,US House,2,CON,Kanawha,Precinct 329,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 329,186
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 329,246
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 329,193
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 329,213
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 329,15
,Registered Voters ,,,Kanawha,Precinct 333,763
,Ballots Cast ,,,Kanawha,Precinct 333,374
,Straight Party Ticket ,,REP,Kanawha,Precinct 333,60
,Straight Party Ticket ,,DEM,Kanawha,Precinct 333,60
,Straight Party Ticket ,,CON,Kanawha,Precinct 333,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 333,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 333,159
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 333,200
Jeff Becker,US Senate,,CON,Kanawha,Precinct 333,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 333,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 333,254
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 333,99
Phil Hudok,US House,2,CON,Kanawha,Precinct 333,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 333,148
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 333,208
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 333,154
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 333,179
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 333,18
,Registered Voters ,,,Kanawha,Precinct 337,991
,Ballots Cast ,,,Kanawha,Precinct 337,500
,Straight Party Ticket ,,REP,Kanawha,Precinct 337,74
,Straight Party Ticket ,,DEM,Kanawha,Precinct 337,70
,Straight Party Ticket ,,CON,Kanawha,Precinct 337,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 337,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 337,238
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 337,237
Jeff Becker,US Senate,,CON,Kanawha,Precinct 337,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 337,19
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 337,347
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 337,138
Phil Hudok,US House,2,CON,Kanawha,Precinct 337,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 337,184
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 337,291
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 337,195
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 337,244
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 337,29
,Registered Voters ,,,Kanawha,Precinct 340,560
,Ballots Cast ,,,Kanawha,Precinct 340,232
,Straight Party Ticket ,,REP,Kanawha,Precinct 340,37
,Straight Party Ticket ,,DEM,Kanawha,Precinct 340,52
,Straight Party Ticket ,,CON,Kanawha,Precinct 340,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 340,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 340,78
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 340,139
Jeff Becker,US Senate,,CON,Kanawha,Precinct 340,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 340,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 340,134
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 340,85
Phil Hudok,US House,2,CON,Kanawha,Precinct 340,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 340,78
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 340,142
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 340,82
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 340,135
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 340,8
,Registered Voters ,,,Kanawha,Precinct 347,1010
,Ballots Cast ,,,Kanawha,Precinct 347,576
,Straight Party Ticket ,,REP,Kanawha,Precinct 347,88
,Straight Party Ticket ,,DEM,Kanawha,Precinct 347,72
,Straight Party Ticket ,,CON,Kanawha,Precinct 347,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 347,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 347,264
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 347,291
Jeff Becker,US Senate,,CON,Kanawha,Precinct 347,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 347,15
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 347,404
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 347,149
Phil Hudok,US House,2,CON,Kanawha,Precinct 347,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 347,217
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 347,330
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 347,222
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 347,288
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 347,29
,Registered Voters ,,,Kanawha,Precinct 349,400
,Ballots Cast ,,,Kanawha,Precinct 349,245
,Straight Party Ticket ,,REP,Kanawha,Precinct 349,38
,Straight Party Ticket ,,DEM,Kanawha,Precinct 349,28
,Straight Party Ticket ,,CON,Kanawha,Precinct 349,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 349,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 349,119
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 349,120
Jeff Becker,US Senate,,CON,Kanawha,Precinct 349,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 349,4
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 349,185
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 349,53
Phil Hudok,US House,2,CON,Kanawha,Precinct 349,0
Bob Ore,State Senate,8,REP,Kanawha,Precinct 349,95
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 349,132
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 349,107
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 349,118
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 349,4
,Registered Voters ,,,Kanawha,Precinct 350,1251
,Ballots Cast ,,,Kanawha,Precinct 350,568
,Straight Party Ticket ,,REP,Kanawha,Precinct 350,81
,Straight Party Ticket ,,DEM,Kanawha,Precinct 350,94
,Straight Party Ticket ,,CON,Kanawha,Precinct 350,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 350,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 350,221
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 350,328
Jeff Becker,US Senate,,CON,Kanawha,Precinct 350,7
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 350,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 350,382
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 350,165
Phil Hudok,US House,2,CON,Kanawha,Precinct 350,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 350,201
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 350,346
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 350,226
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 350,287
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 350,30
,Registered Voters ,,,Kanawha,Precinct 352,1139
,Ballots Cast ,,,Kanawha,Precinct 352,519
,Straight Party Ticket ,,REP,Kanawha,Precinct 352,88
,Straight Party Ticket ,,DEM,Kanawha,Precinct 352,83
,Straight Party Ticket ,,CON,Kanawha,Precinct 352,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 352,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 352,230
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 352,271
Jeff Becker,US Senate,,CON,Kanawha,Precinct 352,6
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 352,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 352,342
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 352,158
Phil Hudok,US House,2,CON,Kanawha,Precinct 352,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 352,198
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 352,295
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 352,220
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 352,241
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 352,31
,Registered Voters ,,,Kanawha,Precinct 354,956
,Ballots Cast ,,,Kanawha,Precinct 354,463
,Straight Party Ticket ,,REP,Kanawha,Precinct 354,60
,Straight Party Ticket ,,DEM,Kanawha,Precinct 354,73
,Straight Party Ticket ,,CON,Kanawha,Precinct 354,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 354,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 354,206
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 354,241
Jeff Becker,US Senate,,CON,Kanawha,Precinct 354,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 354,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 354,296
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 354,141
Phil Hudok,US House,2,CON,Kanawha,Precinct 354,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 354,176
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 354,273
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 354,170
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 354,240
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 354,29
,Registered Voters ,,,Kanawha,Precinct 357,1632
,Ballots Cast ,,,Kanawha,Precinct 357,474
,Straight Party Ticket ,,REP,Kanawha,Precinct 357,29
,Straight Party Ticket ,,DEM,Kanawha,Precinct 357,233
,Straight Party Ticket ,,CON,Kanawha,Precinct 357,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 357,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 357,46
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 357,412
Jeff Becker,US Senate,,CON,Kanawha,Precinct 357,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 357,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 357,151
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 357,301
Phil Hudok,US House,2,CON,Kanawha,Precinct 357,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 357,45
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 357,417
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 357,103
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 357,356
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 357,8
,Registered Voters ,,,Kanawha,Precinct 358,822
,Ballots Cast ,,,Kanawha,Precinct 358,422
,Straight Party Ticket ,,REP,Kanawha,Precinct 358,81
,Straight Party Ticket ,,DEM,Kanawha,Precinct 358,66
,Straight Party Ticket ,,CON,Kanawha,Precinct 358,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 358,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 358,214
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 358,190
Jeff Becker,US Senate,,CON,Kanawha,Precinct 358,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 358,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 358,304
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 358,103
Phil Hudok,US House,2,CON,Kanawha,Precinct 358,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 358,206
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 358,192
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 358,202
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 358,162
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 358,28
,Registered Voters ,,,Kanawha,Precinct 359,918
,Ballots Cast ,,,Kanawha,Precinct 359,478
,Straight Party Ticket ,,REP,Kanawha,Precinct 359,76
,Straight Party Ticket ,,DEM,Kanawha,Precinct 359,57
,Straight Party Ticket ,,CON,Kanawha,Precinct 359,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 359,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 359,253
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 359,209
Jeff Becker,US Senate,,CON,Kanawha,Precinct 359,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 359,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 359,357
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 359,104
Phil Hudok,US House,2,CON,Kanawha,Precinct 359,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 359,233
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 359,226
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 359,226
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 359,209
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 359,18
,Registered Voters ,,,Kanawha,Precinct 360,838
,Ballots Cast ,,,Kanawha,Precinct 360,404
,Straight Party Ticket ,,REP,Kanawha,Precinct 360,67
,Straight Party Ticket ,,DEM,Kanawha,Precinct 360,58
,Straight Party Ticket ,,CON,Kanawha,Precinct 360,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 360,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 360,193
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 360,195
Jeff Becker,US Senate,,CON,Kanawha,Precinct 360,3
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 360,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 360,297
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 360,96
Phil Hudok,US House,2,CON,Kanawha,Precinct 360,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 360,174
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 360,213
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 360,181
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 360,177
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 360,26
,Registered Voters ,,,Kanawha,Precinct 361,1349
,Ballots Cast ,,,Kanawha,Precinct 361,656
,Straight Party Ticket ,,REP,Kanawha,Precinct 361,103
,Straight Party Ticket ,,DEM,Kanawha,Precinct 361,91
,Straight Party Ticket ,,CON,Kanawha,Precinct 361,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 361,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 361,323
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 361,313
Jeff Becker,US Senate,,CON,Kanawha,Precinct 361,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 361,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 361,465
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 361,163
Phil Hudok,US House,2,CON,Kanawha,Precinct 361,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 361,271
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 361,353
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 361,287
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 361,298
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 361,33
,Registered Voters ,,,Kanawha,Precinct 362,1091
,Ballots Cast ,,,Kanawha,Precinct 362,512
,Straight Party Ticket ,,REP,Kanawha,Precinct 362,85
,Straight Party Ticket ,,DEM,Kanawha,Precinct 362,79
,Straight Party Ticket ,,CON,Kanawha,Precinct 362,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 362,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 362,227
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 362,271
Jeff Becker,US Senate,,CON,Kanawha,Precinct 362,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 362,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 362,343
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 362,147
Phil Hudok,US House,2,CON,Kanawha,Precinct 362,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 362,227
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 362,266
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 362,221
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 362,235
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 362,21
,Registered Voters ,,,Kanawha,Precinct 364,953
,Ballots Cast ,,,Kanawha,Precinct 364,415
,Straight Party Ticket ,,REP,Kanawha,Precinct 364,74
,Straight Party Ticket ,,DEM,Kanawha,Precinct 364,64
,Straight Party Ticket ,,CON,Kanawha,Precinct 364,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 364,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 364,207
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 364,191
Jeff Becker,US Senate,,CON,Kanawha,Precinct 364,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 364,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 364,281
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 364,122
Phil Hudok,US House,2,CON,Kanawha,Precinct 364,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 364,183
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 364,217
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 364,197
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 364,175
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 364,21
,Registered Voters ,,,Kanawha,Precinct 365,998
,Ballots Cast ,,,Kanawha,Precinct 365,443
,Straight Party Ticket ,,REP,Kanawha,Precinct 365,75
,Straight Party Ticket ,,DEM,Kanawha,Precinct 365,59
,Straight Party Ticket ,,CON,Kanawha,Precinct 365,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 365,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 365,225
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 365,204
Jeff Becker,US Senate,,CON,Kanawha,Precinct 365,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 365,13
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 365,323
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 365,97
Phil Hudok,US House,2,CON,Kanawha,Precinct 365,12
Bob Ore,State Senate,8,REP,Kanawha,Precinct 365,204
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 365,221
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 365,217
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 365,178
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 365,24
,Registered Voters ,,,Kanawha,Precinct 366,677
,Ballots Cast ,,,Kanawha,Precinct 366,301
,Straight Party Ticket ,,REP,Kanawha,Precinct 366,30
,Straight Party Ticket ,,DEM,Kanawha,Precinct 366,36
,Straight Party Ticket ,,CON,Kanawha,Precinct 366,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 366,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 366,133
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 366,155
Jeff Becker,US Senate,,CON,Kanawha,Precinct 366,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 366,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 366,211
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 366,77
Phil Hudok,US House,2,CON,Kanawha,Precinct 366,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 366,102
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 366,182
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 366,118
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 366,146
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 366,19
,Registered Voters ,,,Kanawha,Precinct 368,1090
,Ballots Cast ,,,Kanawha,Precinct 368,556
,Straight Party Ticket ,,REP,Kanawha,Precinct 368,76
,Straight Party Ticket ,,DEM,Kanawha,Precinct 368,66
,Straight Party Ticket ,,CON,Kanawha,Precinct 368,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 368,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 368,258
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 368,286
Jeff Becker,US Senate,,CON,Kanawha,Precinct 368,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 368,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 368,385
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 368,148
Phil Hudok,US House,2,CON,Kanawha,Precinct 368,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 368,214
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 368,310
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 368,235
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 368,259
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 368,31
,Registered Voters ,,,Kanawha,Precinct 370,1070
,Ballots Cast ,,,Kanawha,Precinct 370,517
,Straight Party Ticket ,,REP,Kanawha,Precinct 370,79
,Straight Party Ticket ,,DEM,Kanawha,Precinct 370,79
,Straight Party Ticket ,,CON,Kanawha,Precinct 370,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 370,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 370,263
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 370,239
Jeff Becker,US Senate,,CON,Kanawha,Precinct 370,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 370,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 370,359
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 370,139
Phil Hudok,US House,2,CON,Kanawha,Precinct 370,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 370,223
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 370,271
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 370,226
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 370,248
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 370,26
,Registered Voters ,,,Kanawha,Precinct 371,748
,Ballots Cast ,,,Kanawha,Precinct 371,436
,Straight Party Ticket ,,REP,Kanawha,Precinct 371,69
,Straight Party Ticket ,,DEM,Kanawha,Precinct 371,47
,Straight Party Ticket ,,CON,Kanawha,Precinct 371,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 371,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 371,224
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 371,198
Jeff Becker,US Senate,,CON,Kanawha,Precinct 371,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 371,7
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 371,319
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 371,101
Phil Hudok,US House,2,CON,Kanawha,Precinct 371,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 371,202
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 371,214
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 371,184
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 371,219
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 371,11
,Registered Voters ,,,Kanawha,Precinct 373,480
,Ballots Cast ,,,Kanawha,Precinct 373,255
,Straight Party Ticket ,,REP,Kanawha,Precinct 373,54
,Straight Party Ticket ,,DEM,Kanawha,Precinct 373,32
,Straight Party Ticket ,,CON,Kanawha,Precinct 373,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 373,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 373,123
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 373,120
Jeff Becker,US Senate,,CON,Kanawha,Precinct 373,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 373,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 373,179
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 373,68
Phil Hudok,US House,2,CON,Kanawha,Precinct 373,1
Bob Ore,State Senate,8,REP,Kanawha,Precinct 373,121
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 373,125
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 373,115
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 373,113
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 373,17
,Registered Voters ,,,Kanawha,Precinct 374,930
,Ballots Cast ,,,Kanawha,Precinct 374,439
,Straight Party Ticket ,,REP,Kanawha,Precinct 374,110
,Straight Party Ticket ,,DEM,Kanawha,Precinct 374,56
,Straight Party Ticket ,,CON,Kanawha,Precinct 374,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 374,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 374,251
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 374,167
Jeff Becker,US Senate,,CON,Kanawha,Precinct 374,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 374,17
