candidate,office,district,party,county,precinct,total votes
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 30,118
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 30,23
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 30,26
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 30,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 30,
Newt Gingrich,President ,,REP,Nicholas,Precinct 30,3
Ron Paul,President ,,REP,Nicholas,Precinct 30,4
Mitt Romney,President ,,REP,Nicholas,Precinct 30,24
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 30,1
Rick Santorum,President ,,REP,Nicholas,Precinct 30,5
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 30,33
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 30,16
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 30,15
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 30,2
Ralph William Clark,Governor,,REP,Nicholas,Precinct 30,5
Bill Maloney,Governor,,REP,Nicholas,Precinct 30,27
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 30,24
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 30,22
Mike Hall,Treasurer,,REP,Nicholas,Precinct 30,14
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 30,10
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 30,25
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 30,43
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 30,64
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 30,83
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 30,45
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 30,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 30,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 30,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 30,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 30,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 30,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 30,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 30,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 30,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 30,
Keith Judd,President ,,DEM,Nicholas,Precinct 31,27
Barack Obama,President ,,DEM,Nicholas,Precinct 31,23
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 31,10
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 31,44
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 31,50
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 31,43
Arne Moltis,Governor,,DEM,Nicholas,Precinct 31,11
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 31,49
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 31,49
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 31,47
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 31,23
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 31,5
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 31,0
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 31,11
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 31,13
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 31,49
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 31,13
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 31,17
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 31,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 31,
Newt Gingrich,President ,,REP,Nicholas,Precinct 31,0
Ron Paul,President ,,REP,Nicholas,Precinct 31,1
Mitt Romney,President ,,REP,Nicholas,Precinct 31,17
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 31,0
Rick Santorum,President ,,REP,Nicholas,Precinct 31,1
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 31,14
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 31,11
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 31,4
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 31,1
Ralph William Clark,Governor,,REP,Nicholas,Precinct 31,1
Bill Maloney,Governor,,REP,Nicholas,Precinct 31,17
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 31,14
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 31,14
Mike Hall,Treasurer,,REP,Nicholas,Precinct 31,8
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 31,7
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 31,14
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 31,18
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 31,26
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 31,30
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 31,21
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 31,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 31,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 31,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 31,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 31,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 31,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 31,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 31,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 31,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 31,
Keith Judd,President ,,DEM,Nicholas,Precinct 32,59
Barack Obama,President ,,DEM,Nicholas,Precinct 32,42
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 32,15
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 32,96
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 32,88
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 32,94
Arne Moltis,Governor,,DEM,Nicholas,Precinct 32,13
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 32,95
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 32,93
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 32,92
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 32,52
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 32,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 32,2
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 32,23
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 32,14
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 32,92
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 32,31
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 32,35
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 32,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 32,
Newt Gingrich,President ,,REP,Nicholas,Precinct 32,3
Ron Paul,President ,,REP,Nicholas,Precinct 32,1
Mitt Romney,President ,,REP,Nicholas,Precinct 32,32
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 32,1
Rick Santorum,President ,,REP,Nicholas,Precinct 32,7
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 32,41
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 32,26
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 32,10
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 32,0
Ralph William Clark,Governor,,REP,Nicholas,Precinct 32,4
Bill Maloney,Governor,,REP,Nicholas,Precinct 32,38
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 32,33
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 32,33
Mike Hall,Treasurer,,REP,Nicholas,Precinct 32,26
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 32,7
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 32,30
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 32,44
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 32,44
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 32,87
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 32,24
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 32,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 32,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 32,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 32,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 32,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 32,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 32,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 32,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 32,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 32,
Keith Judd,President ,,DEM,Nicholas,Precinct 33,83
Barack Obama,President ,,DEM,Nicholas,Precinct 33,71
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 33,39
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 33,146
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 33,149
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 33,152
Arne Moltis,Governor,,DEM,Nicholas,Precinct 33,28
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 33,150
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 33,149
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 33,149
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 33,83
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 33,20
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 33,15
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 33,24
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 33,24
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 33,146
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 33,59
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 33,68
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 33,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 33,
Newt Gingrich,President ,,REP,Nicholas,Precinct 33,7
Ron Paul,President ,,REP,Nicholas,Precinct 33,9
Mitt Romney,President ,,REP,Nicholas,Precinct 33,57
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 33,1
Rick Santorum,President ,,REP,Nicholas,Precinct 33,7
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 33,65
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 33,33
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 33,33
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 33,4
Ralph William Clark,Governor,,REP,Nicholas,Precinct 33,12
Bill Maloney,Governor,,REP,Nicholas,Precinct 33,65
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 33,60
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 33,62
Mike Hall,Treasurer,,REP,Nicholas,Precinct 33,40
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 33,27
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 33,59
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 33,57
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 33,76
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 33,88
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 33,79
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 33,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 33,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 33,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 33,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 33,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 33,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 33,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 33,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 33,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 33,
Keith Judd,President ,,DEM,Nicholas,Precinct 35,92
Barack Obama,President ,,DEM,Nicholas,Precinct 35,100
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,Precinct 35,29
Joe Manchin III,U.S. Senate,,DEM,Nicholas,Precinct 35,197
Nick J. Rahall II,U.S. House,,DEM,Nicholas,Precinct 35,175
Earl Ray Tomblin,Governor,,DEM,Nicholas,Precinct 35,176
Arne Moltis,Governor,,DEM,Nicholas,Precinct 35,43
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,Precinct 35,188
Glen B. Gainer III,Auditor,,DEM,Nicholas,Precinct 35,168
John D. Perdue,Treasurer,,DEM,Nicholas,Precinct 35,170
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,Precinct 35,127
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,Precinct 35,19
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,Precinct 35,3
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,Precinct 35,25
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,Precinct 35,32
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,Precinct 35,183
Clark Barnes,State Senate,11,DEM,Nicholas,Precinct 35,56
Jordan C. Hill,House of Delegates,,DEM,Nicholas,Precinct 35,66
Robert Karnes,House of Delegates,44,DEM,Nicholas,Precinct 35,
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,Precinct 35,
Newt Gingrich,President ,,REP,Nicholas,Precinct 35,6
Ron Paul,President ,,REP,Nicholas,Precinct 35,9
Mitt Romney,President ,,REP,Nicholas,Precinct 35,49
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,Precinct 35,1
Rick Santorum,President ,,REP,Nicholas,Precinct 35,7
John R. Raese,U.S. Senate,,REP,Nicholas,Precinct 35,63
Rick Snuffer,U.S. House,3,REP,Nicholas,Precinct 35,34
Bill Lester,U.S. House,3,REP,Nicholas,Precinct 35,23
Lee A. Bias,U.S. House,3,REP,Nicholas,Precinct 35,9
Ralph William Clark,Governor,,REP,Nicholas,Precinct 35,13
Bill Maloney,Governor,,REP,Nicholas,Precinct 35,59
Brian Savilla,Secretary of State ,,REP,Nicholas,Precinct 35,58
Larry V. Faircloth,Auditor,,REP,Nicholas,Precinct 35,59
Mike Hall,Treasurer,,REP,Nicholas,Precinct 35,34
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,Precinct 35,25
Patrick Morrisey,Attorney General,,REP,Nicholas,Precinct 35,58
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,Precinct 35,79
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,Precinct 35,83
Adam R. Young,House of Delegates,41,REP,Nicholas,Precinct 35,122
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,Precinct 35,93
Dana L. Lynch,House of Delegates,44,REP,Nicholas,Precinct 35,
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,Precinct 35,
Joe Talbott,House of Delegates,44,REP,Nicholas,Precinct 35,
William D. Stover,House of Delegates,32,REP,Nicholas,Precinct 35,
Tom Louisos,House of Delegates,32,REP,Nicholas,Precinct 35,
Jonathan Walkup,House of Delegates,32,REP,Nicholas,Precinct 35,
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,Precinct 35,
John Pino,House of Delegates,32,REP,Nicholas,Precinct 35,
Dave Perry,House of Delegates,32,REP,Nicholas,Precinct 35,
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,Precinct 35,
Keith Judd,President ,,DEM,Nicholas,TOTALS,1660
Barack Obama,President ,,DEM,Nicholas,TOTALS,1820
Sheirl Fletcher,U.S. Senate,,DEM,Nicholas,TOTALS,763
Joe Manchin III,U.S. Senate,,DEM,Nicholas,TOTALS,3173
Nick J. Rahall II,U.S. House,,DEM,Nicholas,TOTALS,3232
Earl Ray Tomblin,Governor,,DEM,Nicholas,TOTALS,3170
Arne Moltis,Governor,,DEM,Nicholas,TOTALS,693
Natalie E. Tennant,Secretary of State ,,DEM,Nicholas,TOTALS,3390
Glen B. Gainer III,Auditor,,DEM,Nicholas,TOTALS,3179
John D. Perdue,Treasurer,,DEM,Nicholas,TOTALS,3139
Walt Helmick,Commissioner of Agriculture,,DEM,Nicholas,TOTALS,2117
Joe Messineo,Commissioner of Agriculture,,DEM,Nicholas,TOTALS,360
Bobb Tabb,Commissioner of Agriculture,,DEM,Nicholas,TOTALS,123
Steve Miller,Commissioner of Agriculture,,DEM,Nicholas,TOTALS,468
Sally Shepherd ,Commissioner of Agriculture,,DEM,Nicholas,TOTALS,586
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Nicholas,TOTALS,3241
Clark Barnes,State Senate,11,DEM,Nicholas,TOTALS,942
Jordan C. Hill,House of Delegates,,DEM,Nicholas,TOTALS,754
Robert Karnes,House of Delegates,44,DEM,Nicholas,TOTALS,48
"Duane Borchers, Sr.",House of Delegates,44,DEM,Nicholas,TOTALS,217
Newt Gingrich,President ,,REP,Nicholas,TOTALS,89
Ron Paul,President ,,REP,Nicholas,TOTALS,123
Mitt Romney,President ,,REP,Nicholas,TOTALS,875
"Charles ""Buddy"" Roemer",President ,,REP,Nicholas,TOTALS,13
Rick Santorum,President ,,REP,Nicholas,TOTALS,154
John R. Raese,U.S. Senate,,REP,Nicholas,TOTALS,1084
Rick Snuffer,U.S. House,3,REP,Nicholas,TOTALS,603
Bill Lester,U.S. House,3,REP,Nicholas,TOTALS,408
Lee A. Bias,U.S. House,3,REP,Nicholas,TOTALS,84
Ralph William Clark,Governor,,REP,Nicholas,TOTALS,147
Bill Maloney,Governor,,REP,Nicholas,TOTALS,1051
Brian Savilla,Secretary of State ,,REP,Nicholas,TOTALS,953
Larry V. Faircloth,Auditor,,REP,Nicholas,TOTALS,934
Mike Hall,Treasurer,,REP,Nicholas,TOTALS,578
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Nicholas,TOTALS,435
Patrick Morrisey,Attorney General,,REP,Nicholas,TOTALS,940
"Paul ""P. J."" Louk ",State Senate,11,REP,Nicholas,TOTALS,1290
Margaret Kerr Beckwith,State Senate,11,REP,Nicholas,TOTALS,1681
Adam R. Young,House of Delegates,41,REP,Nicholas,TOTALS,1417
Jeff M. Asbury,House of Delegates,41,REP,Nicholas,TOTALS,1247
Dana L. Lynch,House of Delegates,44,REP,Nicholas,TOTALS,228
Sue Blake Andersen,House of Delegates,44,REP,Nicholas,TOTALS,471
Joe Talbott,House of Delegates,44,REP,Nicholas,TOTALS,326
William D. Stover,House of Delegates,32,REP,Nicholas,TOTALS,28
Tom Louisos,House of Delegates,32,REP,Nicholas,TOTALS,43
Jonathan Walkup,House of Delegates,32,REP,Nicholas,TOTALS,16
Margaret Anne Staggers,House of Delegates,32,REP,Nicholas,TOTALS,79
John Pino,House of Delegates,32,REP,Nicholas,TOTALS,73
Dave Perry,House of Delegates,32,REP,Nicholas,TOTALS,63
Jan M. Lafferty ,House of Delegates,32,REP,Nicholas,TOTALS,20
