candidate,office,district,party,county,precinct,total votes
Mike Hall,Treasurer,,REP,Ohio,Precinct 129,73
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 129,162
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 129,174
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 129,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 129,224
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 129,43
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 129,
Barack Obama,President,,DEM,Ohio,Precinct 129,83
Keith Judd,President,,DEM,Ohio,Precinct 129,56
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 129,26
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 129,125
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 129,117
Arne Moltis,Governor,,DEM,Ohio,Precinct 129,23
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 129,128
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 129,128
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 129,115
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 129,120
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 129,8
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 129,33
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 129,43
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 129,23
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 129,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 129,110
Jack Yost,State Senate,1,DEM,Ohio,Precinct 129,132
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 129,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 129,86
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 129,81
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 129,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 129,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 129,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 129,
Mitt Romney,President,,REP,Ohio,Precinct 130,69
Newt Gingrich,President,,REP,Ohio,Precinct 130,3
Ron Paul,President,,REP,Ohio,Precinct 130,11
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 130,0
Rick Santorum,President,,REP,Ohio,Precinct 130,7
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 130,59
David B. McKinley,U.S. House,,REP,Ohio,Precinct 130,82
Ralph William Clark,Governor,,REP,Ohio,Precinct 130,13
Bill Maloney,Governor,,REP,Ohio,Precinct 130,69
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 130,65
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 130,64
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 130,42
Mike Hall,Treasurer,,REP,Ohio,Precinct 130,23
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 130,61
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 130,68
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 130,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 130,82
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 130,19
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 130,
Barack Obama,President,,DEM,Ohio,Precinct 130,88
Keith Judd,President,,DEM,Ohio,Precinct 130,49
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 130,19
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 130,136
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 130,121
Arne Moltis,Governor,,DEM,Ohio,Precinct 130,20
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 130,131
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 130,129
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 130,112
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 130,112
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 130,8
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 130,30
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 130,48
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 130,22
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 130,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 130,126
Jack Yost,State Senate,1,DEM,Ohio,Precinct 130,131
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 130,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 130,109
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 130,76
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 130,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 130,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 130,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 130,
Mitt Romney,President,,REP,Ohio,Precinct 135,70
Newt Gingrich,President,,REP,Ohio,Precinct 135,3
Ron Paul,President,,REP,Ohio,Precinct 135,5
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 135,1
Rick Santorum,President,,REP,Ohio,Precinct 135,5
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 135,57
David B. McKinley,U.S. House,,REP,Ohio,Precinct 135,81
Ralph William Clark,Governor,,REP,Ohio,Precinct 135,9
Bill Maloney,Governor,,REP,Ohio,Precinct 135,70
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 135,53
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 135,53
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 135,39
Mike Hall,Treasurer,,REP,Ohio,Precinct 135,27
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 135,59
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 135,60
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 135,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 135,78
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 135,16
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 135,
Barack Obama,President,,DEM,Ohio,Precinct 135,72
Keith Judd,President,,DEM,Ohio,Precinct 135,26
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 135,16
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 135,100
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 135,98
Arne Moltis,Governor,,DEM,Ohio,Precinct 135,10
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 135,99
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 135,104
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 135,94
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 135,92
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 135,8
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 135,19
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 135,35
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 135,17
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 135,8
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 135,100
Jack Yost,State Senate,1,DEM,Ohio,Precinct 135,103
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 135,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 135,83
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 135,50
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 135,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 135,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 135,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 135,
Mitt Romney,President,,REP,Ohio,Precinct 137A,31
Newt Gingrich,President,,REP,Ohio,Precinct 137A,0
Ron Paul,President,,REP,Ohio,Precinct 137A,5
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 137A,1
Rick Santorum,President,,REP,Ohio,Precinct 137A,7
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 137A,26
David B. McKinley,U.S. House,,REP,Ohio,Precinct 137A,40
Ralph William Clark,Governor,,REP,Ohio,Precinct 137A,8
Bill Maloney,Governor,,REP,Ohio,Precinct 137A,27
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 137A,26
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 137A,26
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 137A,16
Mike Hall,Treasurer,,REP,Ohio,Precinct 137A,11
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 137A,27
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 137A,27
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 137A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 137A,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 137A,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 137A,26
Barack Obama,President,,DEM,Ohio,Precinct 137A,41
Keith Judd,President,,DEM,Ohio,Precinct 137A,21
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 137A,14
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 137A,52
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 137A,56
Arne Moltis,Governor,,DEM,Ohio,Precinct 137A,13
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 137A,53
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 137A,60
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 137A,57
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 137A,55
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 137A,2
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 137A,12
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 137A,18
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 137A,14
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 137A,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 137A,54
Jack Yost,State Senate,1,DEM,Ohio,Precinct 137A,62
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 137A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 137A,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 137A,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 137A,31
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 137A,26
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 137A,25
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 137A,22
Mitt Romney,President,,REP,Ohio,Precinct 141,26
Newt Gingrich,President,,REP,Ohio,Precinct 141,1
Ron Paul,President,,REP,Ohio,Precinct 141,4
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 141,1
Rick Santorum,President,,REP,Ohio,Precinct 141,2
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 141,26
David B. McKinley,U.S. House,,REP,Ohio,Precinct 141,31
Ralph William Clark,Governor,,REP,Ohio,Precinct 141,5
Bill Maloney,Governor,,REP,Ohio,Precinct 141,28
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 141,26
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 141,32
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 141,14
Mike Hall,Treasurer,,REP,Ohio,Precinct 141,18
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 141,32
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 141,30
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 141,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 141,30
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 141,6
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 141,
Barack Obama,President,,DEM,Ohio,Precinct 141,42
Keith Judd,President,,DEM,Ohio,Precinct 141,23
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 141,11
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 141,68
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 141,67
Arne Moltis,Governor,,DEM,Ohio,Precinct 141,13
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 141,62
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 141,66
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 141,62
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 141,67
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 141,8
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 141,22
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 141,22
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 141,9
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 141,9
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 141,68
Jack Yost,State Senate,1,DEM,Ohio,Precinct 141,71
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 141,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 141,48
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 141,49
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 141,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 141,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 141,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 141,
Mitt Romney,President,,REP,Ohio,Precinct 141A,9
Newt Gingrich,President,,REP,Ohio,Precinct 141A,1
Ron Paul,President,,REP,Ohio,Precinct 141A,1
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 141A,0
Rick Santorum,President,,REP,Ohio,Precinct 141A,0
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 141A,9
David B. McKinley,U.S. House,,REP,Ohio,Precinct 141A,11
Ralph William Clark,Governor,,REP,Ohio,Precinct 141A,1
Bill Maloney,Governor,,REP,Ohio,Precinct 141A,10
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 141A,8
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 141A,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 141A,4
Mike Hall,Treasurer,,REP,Ohio,Precinct 141A,3
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 141A,8
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 141A,8
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 141A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 141A,11
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 141A,0
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 141A,
Barack Obama,President,,DEM,Ohio,Precinct 141A,3
Keith Judd,President,,DEM,Ohio,Precinct 141A,6
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 141A,3
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 141A,7
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 141A,7
Arne Moltis,Governor,,DEM,Ohio,Precinct 141A,3
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 141A,8
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 141A,11
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 141A,7
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 141A,9
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 141A,0
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 141A,3
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 141A,3
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 141A,2
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 141A,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 141A,9
Jack Yost,State Senate,1,DEM,Ohio,Precinct 141A,10
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 141A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 141A,6
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 141A,6
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 141A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 141A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 141A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 141A,
Mitt Romney,President,,REP,Ohio,Precinct 143A,88
Newt Gingrich,President,,REP,Ohio,Precinct 143A,11
Ron Paul,President,,REP,Ohio,Precinct 143A,5
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 143A,1
Rick Santorum,President,,REP,Ohio,Precinct 143A,11
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 143A,83
David B. McKinley,U.S. House,,REP,Ohio,Precinct 143A,104
Ralph William Clark,Governor,,REP,Ohio,Precinct 143A,16
Bill Maloney,Governor,,REP,Ohio,Precinct 143A,83
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 143A,86
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 143A,86
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 143A,51
Mike Hall,Treasurer,,REP,Ohio,Precinct 143A,32
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 143A,83
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 143A,78
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 143A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 143A,96
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 143A,30
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 143A,
Barack Obama,President,,DEM,Ohio,Precinct 143A,70
Keith Judd,President,,DEM,Ohio,Precinct 143A,39
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 143A,21
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 143A,101
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 143A,101
Arne Moltis,Governor,,DEM,Ohio,Precinct 143A,18
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 143A,103
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 143A,108
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 143A,101
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 143A,100
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 143A,7
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 143A,24
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 143A,39
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 143A,22
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 143A,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 143A,106
Jack Yost,State Senate,1,DEM,Ohio,Precinct 143A,113
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 143A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 143A,82
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 143A,59
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 143A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 143A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 143A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 143A,
Mitt Romney,President,,REP,Ohio,Precinct 146V,1
Newt Gingrich,President,,REP,Ohio,Precinct 146V,0
Ron Paul,President,,REP,Ohio,Precinct 146V,0
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 146V,0
Rick Santorum,President,,REP,Ohio,Precinct 146V,0
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 146V,0
David B. McKinley,U.S. House,,REP,Ohio,Precinct 146V,1
Ralph William Clark,Governor,,REP,Ohio,Precinct 146V,0
Bill Maloney,Governor,,REP,Ohio,Precinct 146V,1
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 146V,1
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 146V,1
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 146V,1
Mike Hall,Treasurer,,REP,Ohio,Precinct 146V,0
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 146V,1
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 146V,1
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 146V,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 146V,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 146V,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 146V,1
Barack Obama,President,,DEM,Ohio,Precinct 146V,0
Keith Judd,President,,DEM,Ohio,Precinct 146V,0
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 146V,0
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 146V,0
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 146V,0
Arne Moltis,Governor,,DEM,Ohio,Precinct 146V,0
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 146V,0
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 146V,0
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 146V,0
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 146V,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 146V,0
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 146V,0
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 146V,0
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 146V,0
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 146V,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 146V,0
Jack Yost,State Senate,1,DEM,Ohio,Precinct 146V,0
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 146V,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 146V,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 146V,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 146V,0
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 146V,0
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 146V,0
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 146V,0
Mitt Romney,President,,REP,Ohio,Precinct 146A,78
Newt Gingrich,President,,REP,Ohio,Precinct 146A,3
Ron Paul,President,,REP,Ohio,Precinct 146A,15
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 146A,0
Rick Santorum,President,,REP,Ohio,Precinct 146A,14
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 146A,78
David B. McKinley,U.S. House,,REP,Ohio,Precinct 146A,101
Ralph William Clark,Governor,,REP,Ohio,Precinct 146A,19
Bill Maloney,Governor,,REP,Ohio,Precinct 146A,78
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 146A,81
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 146A,89
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 146A,44
Mike Hall,Treasurer,,REP,Ohio,Precinct 146A,42
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 146A,87
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 146A,89
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 146A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 146A,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 146A,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 146A,86
Barack Obama,President,,DEM,Ohio,Precinct 146A,61
Keith Judd,President,,DEM,Ohio,Precinct 146A,41
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 146A,15
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 146A,105
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 146A,97
Arne Moltis,Governor,,DEM,Ohio,Precinct 146A,11
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 146A,107
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 146A,101
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 146A,90
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 146A,93
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 146A,11
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 146A,30
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 146A,28
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 146A,35
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 146A,6
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 146A,103
Jack Yost,State Senate,1,DEM,Ohio,Precinct 146A,100
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 146A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 146A,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 146A,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 146A,41
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 146A,31
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 146A,72
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 146A,35
Mitt Romney,President,,REP,Ohio,Precinct 148,148
Newt Gingrich,President,,REP,Ohio,Precinct 148,2
Ron Paul,President,,REP,Ohio,Precinct 148,15
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 148,0
Rick Santorum,President,,REP,Ohio,Precinct 148,24
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 148,132
David B. McKinley,U.S. House,,REP,Ohio,Precinct 148,180
Ralph William Clark,Governor,,REP,Ohio,Precinct 148,20
Bill Maloney,Governor,,REP,Ohio,Precinct 148,153
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 148,128
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 148,131
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 148,76
Mike Hall,Treasurer,,REP,Ohio,Precinct 148,60
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 148,133
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 148,134
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 148,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 148,167
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 148,39
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 148,
Barack Obama,President,,DEM,Ohio,Precinct 148,133
Keith Judd,President,,DEM,Ohio,Precinct 148,63
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 148,40
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 148,196
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 148,202
Arne Moltis,Governor,,DEM,Ohio,Precinct 148,23
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 148,206
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 148,210
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 148,185
