candidate,office,district,party,county,precinct,total votes
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 59,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 59,25
Ralph William Clark,Governor,,REP,Mercer,Precinct 59,8
Bill Maloney,Governor,,REP,Mercer,Precinct 59,29
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 59,29
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 59,32
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 59,15
Mike Hall,Treasurer,,REP,Mercer,Precinct 59,18
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 59,33
Bill Cole,State Senate,6,REP,Mercer,Precinct 59,33
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 59,26
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 59,23
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 59,22
Barack Obama,President ,,DEM,Mercer,Precinct 59,31
Keith Judd,President ,,DEM,Mercer,Precinct 59,25
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 59,46
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 59,16
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 59,48
Arne Moltis,Governor,,DEM,Mercer,Precinct 59,12
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 59,50
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 59,43
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 59,47
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 59,49
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 59,18
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 59,13
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 59,4
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 59,23
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 59,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 59,47
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 59,7
Mark Wills,State Senate,6,DEM,Mercer,Precinct 59,54
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 59,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 59,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 59,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 59,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 59,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 59,44
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 59,23
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 59,15
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 59,28
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 59,14
Mitt Romney,President ,,REP,Mercer,Precinct 60,4
Ron Paul,President ,,REP,Mercer,Precinct 60,0
Newt Gingrich,President ,,REP,Mercer,Precinct 60,6
Rick Santorum,President ,,REP,Mercer,Precinct 60,1
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 60,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 60,10
Bill Lester,U.S. House,3,REP,Mercer,Precinct 60,5
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 60,0
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 60,4
Ralph William Clark,Governor,,REP,Mercer,Precinct 60,4
Bill Maloney,Governor,,REP,Mercer,Precinct 60,7
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 60,9
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 60,10
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 60,1
Mike Hall,Treasurer,,REP,Mercer,Precinct 60,8
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 60,11
Bill Cole,State Senate,6,REP,Mercer,Precinct 60,10
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 60,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 60,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 60,
Barack Obama,President ,,DEM,Mercer,Precinct 60,2
Keith Judd,President ,,DEM,Mercer,Precinct 60,13
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 60,16
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 60,2
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 60,18
Arne Moltis,Governor,,DEM,Mercer,Precinct 60,3
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 60,16
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 60,16
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 60,15
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 60,15
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 60,5
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 60,2
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 60,1
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 60,7
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 60,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 60,18
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 60,2
Mark Wills,State Senate,6,DEM,Mercer,Precinct 60,15
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 60,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 60,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 60,3
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 60,5
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 60,10
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 60,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 60,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 60,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 60,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 60,
Mitt Romney,President ,,REP,Mercer,Precinct 62,88
Ron Paul,President ,,REP,Mercer,Precinct 62,9
Newt Gingrich,President ,,REP,Mercer,Precinct 62,7
Rick Santorum,President ,,REP,Mercer,Precinct 62,23
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 62,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 62,107
Bill Lester,U.S. House,3,REP,Mercer,Precinct 62,29
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 62,7
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 62,78
Ralph William Clark,Governor,,REP,Mercer,Precinct 62,19
Bill Maloney,Governor,,REP,Mercer,Precinct 62,97
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 62,87
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 62,93
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 62,34
Mike Hall,Treasurer,,REP,Mercer,Precinct 62,64
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 62,96
Bill Cole,State Senate,6,REP,Mercer,Precinct 62,96
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 62,91
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 62,71
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 62,73
Barack Obama,President ,,DEM,Mercer,Precinct 62,62
Keith Judd,President ,,DEM,Mercer,Precinct 62,90
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 62,141
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 62,34
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 62,132
Arne Moltis,Governor,,DEM,Mercer,Precinct 62,40
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 62,126
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 62,128
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 62,125
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 62,129
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 62,49
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 62,26
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 62,9
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 62,46
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 62,11
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 62,132
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 62,29
Mark Wills,State Senate,6,DEM,Mercer,Precinct 62,133
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 62,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 62,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 62,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 62,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 62,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 62,129
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 62,89
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 62,39
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 62,64
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 62,38
Mitt Romney,President ,,REP,Mercer,Precinct 64,37
Ron Paul,President ,,REP,Mercer,Precinct 64,8
Newt Gingrich,President ,,REP,Mercer,Precinct 64,3
Rick Santorum,President ,,REP,Mercer,Precinct 64,7
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 64,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 64,43
Bill Lester,U.S. House,3,REP,Mercer,Precinct 64,17
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 64,0
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 64,29
Ralph William Clark,Governor,,REP,Mercer,Precinct 64,14
Bill Maloney,Governor,,REP,Mercer,Precinct 64,36
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 64,43
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 64,40
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 64,12
Mike Hall,Treasurer,,REP,Mercer,Precinct 64,32
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 64,43
Bill Cole,State Senate,6,REP,Mercer,Precinct 64,45
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 64,38
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 64,27
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 64,28
Barack Obama,President ,,DEM,Mercer,Precinct 64,23
Keith Judd,President ,,DEM,Mercer,Precinct 64,30
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 64,46
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 64,16
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 64,45
Arne Moltis,Governor,,DEM,Mercer,Precinct 64,20
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 64,41
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 64,46
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 64,47
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 64,49
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 64,8
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 64,10
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 64,10
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 64,21
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 64,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 64,51
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 64,10
Mark Wills,State Senate,6,DEM,Mercer,Precinct 64,47
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 64,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 64,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 64,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 64,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 64,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 64,33
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 64,31
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 64,22
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 64,25
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 64,13
Mitt Romney,President ,,REP,Mercer,Precinct 65,94
Ron Paul,President ,,REP,Mercer,Precinct 65,19
Newt Gingrich,President ,,REP,Mercer,Precinct 65,11
Rick Santorum,President ,,REP,Mercer,Precinct 65,22
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 65,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 65,118
Bill Lester,U.S. House,3,REP,Mercer,Precinct 65,31
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 65,7
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 65,92
Ralph William Clark,Governor,,REP,Mercer,Precinct 65,22
Bill Maloney,Governor,,REP,Mercer,Precinct 65,113
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 65,107
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 65,110
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 65,53
Mike Hall,Treasurer,,REP,Mercer,Precinct 65,61
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 65,109
Bill Cole,State Senate,6,REP,Mercer,Precinct 65,114
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 65,101
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 65,84
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 65,89
Barack Obama,President ,,DEM,Mercer,Precinct 65,99
Keith Judd,President ,,DEM,Mercer,Precinct 65,136
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 65,229
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 65,56
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 65,227
Arne Moltis,Governor,,DEM,Mercer,Precinct 65,55
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 65,223
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 65,222
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 65,220
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 65,228
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 65,68
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 65,59
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 65,21
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 65,80
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 65,20
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 65,238
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 65,41
Mark Wills,State Senate,6,DEM,Mercer,Precinct 65,236
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 65,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 65,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 65,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 65,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 65,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 65,179
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 65,173
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 65,77
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 65,127
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 65,70
Mitt Romney,President ,,REP,Mercer,Precinct 66,11
Ron Paul,President ,,REP,Mercer,Precinct 66,0
Newt Gingrich,President ,,REP,Mercer,Precinct 66,2
Rick Santorum,President ,,REP,Mercer,Precinct 66,0
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 66,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 66,10
Bill Lester,U.S. House,3,REP,Mercer,Precinct 66,2
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 66,0
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 66,7
Ralph William Clark,Governor,,REP,Mercer,Precinct 66,1
Bill Maloney,Governor,,REP,Mercer,Precinct 66,12
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 66,9
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 66,9
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 66,5
Mike Hall,Treasurer,,REP,Mercer,Precinct 66,7
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 66,11
Bill Cole,State Senate,6,REP,Mercer,Precinct 66,14
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 66,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 66,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 66,
Barack Obama,President ,,DEM,Mercer,Precinct 66,17
Keith Judd,President ,,DEM,Mercer,Precinct 66,11
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 66,30
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 66,5
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 66,28
Arne Moltis,Governor,,DEM,Mercer,Precinct 66,3
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 66,29
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 66,22
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 66,24
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 66,23
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 66,8
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 66,5
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 66,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 66,10
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 66,1
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 66,25
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 66,4
Mark Wills,State Senate,6,DEM,Mercer,Precinct 66,27
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 66,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 66,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 66,5
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 66,11
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 66,16
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 66,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 66,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 66,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 66,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 66,
Mitt Romney,President ,,REP,Mercer,Precinct 67,13
Ron Paul,President ,,REP,Mercer,Precinct 67,1
Newt Gingrich,President ,,REP,Mercer,Precinct 67,2
Rick Santorum,President ,,REP,Mercer,Precinct 67,7
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 67,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 67,18
Bill Lester,U.S. House,3,REP,Mercer,Precinct 67,5
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 67,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 67,15
Ralph William Clark,Governor,,REP,Mercer,Precinct 67,2
Bill Maloney,Governor,,REP,Mercer,Precinct 67,20
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 67,18
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 67,16
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 67,9
Mike Hall,Treasurer,,REP,Mercer,Precinct 67,10
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 67,17
Bill Cole,State Senate,6,REP,Mercer,Precinct 67,17
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 67,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 67,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 67,
Barack Obama,President ,,DEM,Mercer,Precinct 67,37
Keith Judd,President ,,DEM,Mercer,Precinct 67,27
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 67,67
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 67,10
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 67,63
Arne Moltis,Governor,,DEM,Mercer,Precinct 67,9
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 67,63
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 67,51
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 67,50
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 67,46
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 67,21
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 67,10
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 67,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 67,20
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 67,2
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 67,54
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 67,13
Mark Wills,State Senate,6,DEM,Mercer,Precinct 67,49
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 67,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 67,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 67,9
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 67,17
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 67,48
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 67,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 67,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 67,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 67,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 67,
Mitt Romney,President ,,REP,Mercer,Precinct 68,4
Ron Paul,President ,,REP,Mercer,Precinct 68,0
Newt Gingrich,President ,,REP,Mercer,Precinct 68,2
Rick Santorum,President ,,REP,Mercer,Precinct 68,1
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 68,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 68,6
Bill Lester,U.S. House,3,REP,Mercer,Precinct 68,1
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 68,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 68,5
Ralph William Clark,Governor,,REP,Mercer,Precinct 68,1
Bill Maloney,Governor,,REP,Mercer,Precinct 68,5
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 68,5
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 68,5
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 68,2
Mike Hall,Treasurer,,REP,Mercer,Precinct 68,3
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 68,5
Bill Cole,State Senate,6,REP,Mercer,Precinct 68,7
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 68,
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 68,
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 68,
Barack Obama,President ,,DEM,Mercer,Precinct 68,11
Keith Judd,President ,,DEM,Mercer,Precinct 68,16
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 68,28
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 68,6
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 68,28
Arne Moltis,Governor,,DEM,Mercer,Precinct 68,6
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 68,26
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 68,26
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 68,27
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 68,25
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 68,13
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 68,7
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 68,5
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 68,8
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 68,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 68,27
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 68,8
Mark Wills,State Senate,6,DEM,Mercer,Precinct 68,23
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 68,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 68,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 68,5
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 68,6
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 68,21
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 68,
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 68,
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 68,
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 68,
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 68,
Mitt Romney,President ,,REP,Mercer,Precinct 69,20
Ron Paul,President ,,REP,Mercer,Precinct 69,2
Newt Gingrich,President ,,REP,Mercer,Precinct 69,5
Rick Santorum,President ,,REP,Mercer,Precinct 69,5
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 69,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 69,21
Bill Lester,U.S. House,3,REP,Mercer,Precinct 69,10
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 69,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 69,17
Ralph William Clark,Governor,,REP,Mercer,Precinct 69,8
Bill Maloney,Governor,,REP,Mercer,Precinct 69,21
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 69,23
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 69,21
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 69,12
Mike Hall,Treasurer,,REP,Mercer,Precinct 69,13
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 69,23
Bill Cole,State Senate,6,REP,Mercer,Precinct 69,30
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 69,19
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 69,19
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 69,24
Barack Obama,President ,,DEM,Mercer,Precinct 69,28
Keith Judd,President ,,DEM,Mercer,Precinct 69,66
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 69,101
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 69,22
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 69,99
Arne Moltis,Governor,,DEM,Mercer,Precinct 69,16
